,user_id,volume,age,Vung,city,qty_swap_login,qty_swap_bank,qty_device,created_days
21482,10257,0.0,0.0,,,6.0,1.0,1.0,0.0
21483,10260,0.0,0.0,,,3.0,1.0,0.0,0.0
21484,10261,0.0,0.0,,,1.0,0.0,0.0,0.0
21485,10262,0.0,0.0,,,1.0,0.0,1.0,0.0
21486,10278,0.0,0.0,,,2.0,0.0,1.0,0.0
21487,10279,0.0,0.0,,,3.0,1.0,1.0,0.0
21488,10281,0.0,0.0,,,2.0,0.0,1.0,0.0
21489,10284,0.0,0.0,,,1.0,0.0,1.0,0.0
21490,10285,0.0,0.0,,,8.0,0.0,0.0,0.0
21491,10293,0.0,0.0,,,2.0,0.0,0.0,0.0
21492,10295,0.0,0.0,,,1.0,0.0,1.0,0.0
21493,10296,0.0,0.0,,,58.0,1.0,1.0,0.0
21494,10306,0.0,0.0,,,8.0,0.0,2.0,0.0
21495,10309,0.0,0.0,,,4.0,0.0,0.0,0.0
21496,10313,0.0,0.0,,,1.0,1.0,0.0,0.0
21497,10315,0.0,0.0,,,5.0,1.0,2.0,0.0
21498,10320,0.0,0.0,,,24.0,0.0,1.0,0.0
21499,10321,0.0,0.0,,,3.0,0.0,1.0,0.0
21500,10322,0.0,0.0,,,4.0,0.0,0.0,0.0
21501,10323,0.0,0.0,,,1.0,1.0,1.0,0.0
21502,10326,0.0,0.0,,,1.0,0.0,1.0,0.0
21503,10330,0.0,0.0,,,2.0,0.0,1.0,0.0
21504,10332,0.0,0.0,,,2.0,0.0,0.0,0.0
21505,10335,0.0,0.0,,,7.0,1.0,1.0,0.0
21506,10336,0.0,0.0,,,4.0,0.0,0.0,0.0
21507,10337,0.0,0.0,,,1.0,1.0,0.0,0.0
21508,10348,0.0,0.0,,,1.0,0.0,0.0,0.0
21509,10350,0.0,0.0,,,1.0,0.0,0.0,0.0
21510,10353,0.0,0.0,,,9.0,1.0,2.0,0.0
21511,10354,0.0,0.0,,,1.0,0.0,0.0,0.0
21512,10359,0.0,0.0,,,1.0,0.0,0.0,0.0
21513,10365,0.0,0.0,,,1.0,1.0,0.0,0.0
21514,10366,0.0,0.0,,,2.0,0.0,2.0,0.0
21515,10368,0.0,0.0,,,1.0,1.0,0.0,0.0
21516,10371,0.0,0.0,,,3.0,0.0,2.0,0.0
21517,10373,0.0,0.0,,,2.0,0.0,0.0,0.0
21518,10379,0.0,0.0,,,1.0,0.0,0.0,0.0
21519,10382,0.0,0.0,,,3.0,0.0,0.0,0.0
21520,10394,0.0,0.0,,,5.0,1.0,1.0,0.0
21521,10401,0.0,0.0,,,14.0,0.0,0.0,0.0
21522,10402,0.0,0.0,,,2.0,1.0,1.0,0.0
21523,10404,0.0,0.0,,,2.0,1.0,1.0,0.0
21524,10406,0.0,0.0,,,1.0,1.0,1.0,0.0
21525,10411,0.0,0.0,,,6.0,0.0,1.0,0.0
21526,10414,0.0,0.0,,,3.0,1.0,1.0,0.0
21527,10415,0.0,0.0,,,5.0,1.0,0.0,0.0
21528,10424,0.0,0.0,,,4.0,0.0,1.0,0.0
21529,10426,0.0,0.0,,,3.0,0.0,1.0,0.0
21530,10431,0.0,0.0,,,1.0,1.0,1.0,0.0
21531,10433,0.0,0.0,,,2.0,1.0,1.0,0.0
21532,10436,0.0,0.0,,,1.0,0.0,0.0,0.0
21533,10449,0.0,0.0,,,1.0,0.0,1.0,0.0
21534,10456,0.0,0.0,,,2.0,0.0,1.0,0.0
21535,10460,0.0,0.0,,,1.0,1.0,0.0,0.0
21536,10465,0.0,0.0,,,1.0,0.0,0.0,0.0
21537,10467,0.0,0.0,,,1.0,0.0,1.0,0.0
21538,10470,0.0,0.0,,,3.0,1.0,1.0,0.0
21539,10473,0.0,0.0,,,2.0,0.0,1.0,0.0
21540,10479,0.0,0.0,,,1.0,1.0,0.0,0.0
21541,10480,0.0,0.0,,,1.0,0.0,1.0,0.0
21542,10482,0.0,0.0,,,5.0,2.0,1.0,0.0
21543,10486,0.0,0.0,,,3.0,0.0,1.0,0.0
21544,10490,0.0,0.0,,,1.0,1.0,1.0,0.0
21545,10495,0.0,0.0,,,1.0,1.0,1.0,0.0
21546,10497,0.0,0.0,,,1.0,0.0,0.0,0.0
21547,10499,0.0,0.0,,,1.0,0.0,1.0,0.0
21548,10500,0.0,0.0,,,3.0,0.0,0.0,0.0
21549,10505,0.0,0.0,,,1.0,0.0,0.0,0.0
21550,10514,0.0,0.0,,,2.0,1.0,0.0,0.0
21551,10515,0.0,0.0,,,33.0,0.0,1.0,0.0
21552,10520,0.0,0.0,,,9.0,1.0,0.0,0.0
21553,10531,0.0,0.0,,,1.0,0.0,0.0,0.0
21554,10532,0.0,0.0,,,4.0,1.0,1.0,0.0
21555,10535,0.0,0.0,,,2.0,1.0,1.0,0.0
21556,10537,0.0,0.0,,,2.0,1.0,0.0,0.0
21557,10539,0.0,0.0,,,1.0,0.0,1.0,0.0
21558,10545,0.0,0.0,,,5.0,1.0,0.0,0.0
21559,10550,0.0,0.0,,,34.0,0.0,1.0,0.0
21560,10551,0.0,0.0,,,1.0,0.0,1.0,0.0
21561,10552,0.0,0.0,,,1.0,1.0,1.0,0.0
21562,10554,0.0,0.0,,,1.0,0.0,0.0,0.0
21563,10556,0.0,0.0,,,4.0,0.0,0.0,0.0
21564,10557,0.0,0.0,,,1.0,1.0,0.0,0.0
21565,10560,0.0,0.0,,,2.0,0.0,0.0,0.0
21566,10564,0.0,0.0,,,10.0,1.0,1.0,0.0
21567,10567,0.0,0.0,,,1.0,1.0,1.0,0.0
21568,10569,0.0,0.0,,,1.0,0.0,1.0,0.0
21569,10573,0.0,0.0,,,1.0,1.0,0.0,0.0
21570,10579,0.0,0.0,,,4.0,0.0,0.0,0.0
21571,10581,0.0,0.0,,,3.0,1.0,1.0,0.0
21572,10582,0.0,0.0,,,1.0,0.0,0.0,0.0
21573,10587,0.0,0.0,,,1.0,0.0,0.0,0.0
21574,10588,0.0,0.0,,,1.0,0.0,0.0,0.0
21575,10591,0.0,0.0,,,1.0,0.0,1.0,0.0
21576,10593,0.0,0.0,,,1.0,1.0,0.0,0.0
21577,10596,0.0,0.0,,,7.0,1.0,2.0,0.0
21578,10603,0.0,0.0,,,2.0,0.0,1.0,0.0
21579,10605,0.0,0.0,,,2.0,0.0,1.0,0.0
21580,10609,0.0,0.0,,,2.0,0.0,1.0,0.0
21581,10621,0.0,0.0,,,1.0,0.0,1.0,0.0
21582,10623,0.0,0.0,,,2.0,1.0,1.0,0.0
21583,10626,0.0,0.0,,,2.0,0.0,0.0,0.0
21584,10633,0.0,0.0,,,9.0,1.0,3.0,0.0
21585,10638,0.0,0.0,,,1.0,0.0,0.0,0.0
21586,10639,0.0,0.0,,,4.0,1.0,0.0,0.0
21587,10640,0.0,0.0,,,6.0,1.0,2.0,0.0
21588,10642,0.0,0.0,,,2.0,1.0,1.0,0.0
21589,10643,0.0,0.0,,,2.0,0.0,1.0,0.0
21590,10647,0.0,0.0,,,1.0,0.0,0.0,0.0
21591,10648,0.0,0.0,,,2.0,1.0,1.0,0.0
21592,10649,0.0,0.0,,,3.0,1.0,1.0,0.0
21593,10652,0.0,0.0,,,2.0,0.0,0.0,0.0
21594,10660,0.0,0.0,,,1.0,0.0,0.0,0.0
21595,10661,0.0,0.0,,,2.0,1.0,0.0,0.0
21596,10667,0.0,0.0,,,1.0,0.0,0.0,0.0
21597,10675,0.0,0.0,,,1.0,0.0,1.0,0.0
21598,10680,0.0,0.0,,,1.0,1.0,1.0,0.0
21599,10688,0.0,0.0,,,1.0,0.0,0.0,0.0
21600,10695,0.0,0.0,,,2.0,0.0,0.0,0.0
21601,10697,0.0,0.0,,,4.0,0.0,1.0,0.0
21602,10702,0.0,0.0,,,5.0,0.0,1.0,0.0
21603,10705,0.0,0.0,,,3.0,1.0,1.0,0.0
21604,10711,0.0,0.0,,,5.0,0.0,1.0,0.0
21605,10716,0.0,0.0,,,2.0,0.0,0.0,0.0
21606,10722,0.0,0.0,,,48.0,1.0,4.0,0.0
21607,10730,0.0,0.0,,,1.0,1.0,1.0,0.0
21608,10732,0.0,0.0,,,1.0,0.0,0.0,0.0
21609,10734,0.0,0.0,,,6.0,0.0,0.0,0.0
21610,10737,0.0,0.0,,,1.0,0.0,0.0,0.0
21611,10740,0.0,0.0,,,1.0,0.0,0.0,0.0
21612,10757,0.0,0.0,,,2.0,1.0,1.0,0.0
21613,10759,0.0,0.0,,,6.0,0.0,0.0,0.0
21614,10762,0.0,0.0,,,2.0,0.0,0.0,0.0
21615,10764,0.0,0.0,,,6.0,1.0,1.0,0.0
21616,10766,0.0,0.0,,,1.0,0.0,0.0,0.0
21617,10773,0.0,0.0,,,16.0,1.0,0.0,0.0
21618,10783,0.0,0.0,,,2.0,1.0,0.0,0.0
21619,10784,0.0,0.0,,,1.0,0.0,1.0,0.0
21620,10789,0.0,0.0,,,2.0,0.0,0.0,0.0
21621,10792,0.0,0.0,,,2.0,1.0,1.0,0.0
21622,10794,0.0,0.0,,,1.0,0.0,1.0,0.0
21623,10795,0.0,0.0,,,3.0,1.0,0.0,0.0
21624,10796,0.0,0.0,,,2.0,1.0,1.0,0.0
21625,10799,0.0,0.0,,,4.0,0.0,0.0,0.0
21626,10801,0.0,0.0,,,2.0,1.0,1.0,0.0
21627,10804,0.0,0.0,,,1.0,0.0,1.0,0.0
21628,10807,0.0,0.0,,,1.0,0.0,0.0,0.0
21629,10812,0.0,0.0,,,1.0,1.0,0.0,0.0
21630,10815,0.0,0.0,,,1.0,0.0,1.0,0.0
21631,10816,0.0,0.0,,,1.0,1.0,0.0,0.0
21632,10819,0.0,0.0,,,2.0,0.0,1.0,0.0
21633,10822,0.0,0.0,,,56.0,0.0,3.0,0.0
21634,10823,0.0,0.0,,,28.0,1.0,1.0,0.0
21635,10826,0.0,0.0,,,1.0,1.0,1.0,0.0
21636,10828,0.0,0.0,,,1.0,1.0,1.0,0.0
21637,10838,0.0,0.0,,,1.0,0.0,1.0,0.0
21638,10842,0.0,0.0,,,5.0,0.0,0.0,0.0
21639,10844,0.0,0.0,,,1.0,0.0,0.0,0.0
21640,10845,0.0,0.0,,,4.0,0.0,0.0,0.0
21641,10848,0.0,0.0,,,3.0,1.0,0.0,0.0
21642,10851,0.0,0.0,,,10.0,0.0,2.0,0.0
21643,10857,0.0,0.0,,,2.0,0.0,0.0,0.0
21644,10861,0.0,0.0,,,4.0,0.0,0.0,0.0
21645,10862,0.0,0.0,,,2.0,0.0,1.0,0.0
21646,10870,0.0,0.0,,,1.0,1.0,0.0,0.0
21647,10871,0.0,0.0,,,7.0,1.0,1.0,0.0
21648,10882,0.0,0.0,,,2.0,0.0,1.0,0.0
21649,10884,0.0,0.0,,,4.0,0.0,0.0,0.0
21650,10892,0.0,0.0,,,2.0,1.0,1.0,0.0
21651,10895,0.0,0.0,,,1.0,1.0,1.0,0.0
21652,10896,0.0,0.0,,,2.0,1.0,0.0,0.0
21653,10898,0.0,0.0,,,2.0,0.0,0.0,0.0
21654,10904,0.0,0.0,,,20.0,0.0,1.0,0.0
21655,10908,0.0,0.0,,,1.0,0.0,1.0,0.0
21656,10909,0.0,0.0,,,2.0,0.0,1.0,0.0
21657,10915,0.0,0.0,,,1.0,0.0,1.0,0.0
21658,10916,0.0,0.0,,,1.0,0.0,1.0,0.0
21659,10917,0.0,0.0,,,24.0,0.0,1.0,0.0
21660,10918,0.0,0.0,,,1.0,0.0,0.0,0.0
21661,10923,0.0,0.0,,,1.0,0.0,0.0,0.0
21662,10924,0.0,0.0,,,2.0,0.0,0.0,0.0
21663,10932,0.0,0.0,,,1.0,0.0,0.0,0.0
21664,10941,0.0,0.0,,,2.0,1.0,1.0,0.0
21665,10942,0.0,0.0,,,1.0,1.0,1.0,0.0
21666,10944,0.0,0.0,,,1.0,0.0,0.0,0.0
21667,10946,0.0,0.0,,,1.0,0.0,0.0,0.0
21668,10959,0.0,0.0,,,2.0,0.0,0.0,0.0
21669,10960,0.0,0.0,,,1.0,0.0,0.0,0.0
21670,10964,0.0,0.0,,,2.0,1.0,1.0,0.0
21671,10968,0.0,0.0,,,25.0,1.0,1.0,0.0
21672,10970,0.0,0.0,,,1.0,0.0,0.0,0.0
21673,10982,0.0,0.0,,,1.0,0.0,1.0,0.0
21674,10988,0.0,0.0,,,1.0,1.0,0.0,0.0
21675,10994,0.0,0.0,,,2.0,0.0,0.0,0.0
21676,10997,0.0,0.0,,,2.0,1.0,0.0,0.0
21677,11001,0.0,0.0,,,2.0,1.0,1.0,0.0
21678,11005,0.0,0.0,,,3.0,1.0,2.0,0.0
21679,11006,0.0,0.0,,,1.0,1.0,0.0,0.0
21680,11007,0.0,0.0,,,31.0,0.0,0.0,0.0
21681,11010,0.0,0.0,,,1.0,0.0,0.0,0.0
21682,11011,0.0,0.0,,,2.0,0.0,0.0,0.0
21683,11015,0.0,0.0,,,1.0,0.0,0.0,0.0
21684,11016,0.0,0.0,,,7.0,1.0,1.0,0.0
21685,11021,0.0,0.0,,,2.0,1.0,0.0,0.0
21686,11030,0.0,0.0,,,40.0,0.0,2.0,0.0
21687,11037,0.0,0.0,,,1.0,0.0,0.0,0.0
21688,11040,0.0,0.0,,,2.0,0.0,0.0,0.0
21689,11041,0.0,0.0,,,1.0,0.0,0.0,0.0
21690,11047,0.0,0.0,,,1.0,0.0,1.0,0.0
21691,11052,0.0,0.0,,,2.0,0.0,0.0,0.0
21692,11053,0.0,0.0,,,2.0,0.0,1.0,0.0
21693,11054,0.0,0.0,,,3.0,1.0,0.0,0.0
21694,11057,0.0,0.0,,,2.0,0.0,0.0,0.0
21695,11058,0.0,0.0,,,1.0,0.0,0.0,0.0
21696,11059,0.0,0.0,,,58.0,0.0,2.0,0.0
21697,11061,0.0,0.0,,,11.0,0.0,1.0,0.0
21698,11062,0.0,0.0,,,2.0,0.0,0.0,0.0
21699,11074,0.0,0.0,,,6.0,1.0,1.0,0.0
21700,11077,0.0,0.0,,,6.0,1.0,1.0,0.0
21701,11078,0.0,0.0,,,1.0,0.0,0.0,0.0
21702,11079,0.0,0.0,,,2.0,0.0,0.0,0.0
21703,11082,0.0,0.0,,,83.0,0.0,3.0,0.0
21704,11088,0.0,0.0,,,1.0,0.0,0.0,0.0
21705,11089,0.0,0.0,,,1.0,0.0,0.0,0.0
21706,11090,0.0,0.0,,,8.0,1.0,2.0,0.0
21707,11097,0.0,0.0,,,1.0,0.0,1.0,0.0
21708,11098,0.0,0.0,,,2.0,1.0,1.0,0.0
21709,11101,0.0,0.0,,,1.0,0.0,1.0,0.0
21710,11105,0.0,0.0,,,1.0,0.0,0.0,0.0
21711,11109,0.0,0.0,,,3.0,0.0,0.0,0.0
21712,11113,0.0,0.0,,,1.0,1.0,1.0,0.0
21713,11121,0.0,0.0,,,1.0,0.0,0.0,0.0
21714,11131,0.0,0.0,,,2.0,0.0,0.0,0.0
21715,11132,0.0,0.0,,,1.0,0.0,0.0,0.0
21716,11134,0.0,0.0,,,14.0,0.0,1.0,0.0
21717,11135,0.0,0.0,,,2.0,1.0,1.0,0.0
21718,11136,0.0,0.0,,,1.0,0.0,1.0,0.0
21719,11149,0.0,0.0,,,1.0,1.0,0.0,0.0
21720,11153,0.0,0.0,,,1.0,0.0,2.0,0.0
21721,11154,0.0,0.0,,,1.0,1.0,1.0,0.0
21722,11157,0.0,0.0,,,38.0,0.0,1.0,0.0
21723,11161,0.0,0.0,,,45.0,0.0,1.0,0.0
21724,11163,0.0,0.0,,,1.0,0.0,0.0,0.0
21725,11168,0.0,0.0,,,1.0,1.0,1.0,0.0
21726,11169,0.0,0.0,,,1.0,0.0,1.0,0.0
21727,11171,0.0,0.0,,,1.0,0.0,1.0,0.0
21728,11172,0.0,0.0,,,3.0,1.0,1.0,0.0
21729,11174,0.0,0.0,,,1.0,0.0,0.0,0.0
21730,11175,0.0,0.0,,,2.0,0.0,0.0,0.0
21731,11178,0.0,0.0,,,1.0,0.0,0.0,0.0
21732,11182,0.0,0.0,,,1.0,0.0,1.0,0.0
21733,11185,0.0,0.0,,,34.0,1.0,1.0,0.0
21734,11187,0.0,0.0,,,8.0,0.0,1.0,0.0
21735,11190,0.0,0.0,,,1.0,0.0,0.0,0.0
21736,11194,0.0,0.0,,,1.0,0.0,0.0,0.0
21737,11196,0.0,0.0,,,2.0,1.0,2.0,0.0
21738,11199,0.0,0.0,,,3.0,0.0,1.0,0.0
21739,11202,0.0,0.0,,,3.0,0.0,0.0,0.0
21740,11203,0.0,0.0,,,2.0,0.0,0.0,0.0
21741,11204,0.0,0.0,,,1.0,1.0,2.0,0.0
21742,11208,0.0,0.0,,,1.0,0.0,1.0,0.0
21743,11212,0.0,0.0,,,2.0,1.0,1.0,0.0
21744,11215,0.0,0.0,,,2.0,0.0,0.0,0.0
21745,11216,0.0,0.0,,,1.0,1.0,0.0,0.0
21746,11221,0.0,0.0,,,1.0,0.0,1.0,0.0
21747,11231,0.0,0.0,,,1.0,0.0,0.0,0.0
21748,11233,0.0,0.0,,,3.0,0.0,0.0,0.0
21749,11234,0.0,0.0,,,1.0,0.0,0.0,0.0
21750,11236,0.0,0.0,,,3.0,1.0,1.0,0.0
21751,11237,0.0,0.0,,,4.0,0.0,1.0,0.0
21752,11238,0.0,0.0,,,2.0,1.0,1.0,0.0
21753,11241,0.0,0.0,,,28.0,1.0,0.0,0.0
21754,11243,0.0,0.0,,,1.0,1.0,1.0,0.0
21755,11251,0.0,0.0,,,1.0,0.0,0.0,0.0
21756,11252,0.0,0.0,,,3.0,1.0,0.0,0.0
21757,11264,0.0,0.0,,,1.0,0.0,0.0,0.0
21758,11268,0.0,0.0,,,1.0,0.0,0.0,0.0
21759,11270,0.0,0.0,,,4.0,0.0,1.0,0.0
21760,11271,0.0,0.0,,,1.0,0.0,0.0,0.0
21761,11281,0.0,0.0,,,1.0,0.0,1.0,0.0
21762,11283,0.0,0.0,,,1.0,0.0,0.0,0.0
21763,11296,0.0,0.0,,,1.0,1.0,0.0,0.0
21764,11297,0.0,0.0,,,2.0,1.0,0.0,0.0
21765,11302,0.0,0.0,,,2.0,0.0,1.0,0.0
21766,11308,0.0,0.0,,,1.0,0.0,1.0,0.0
21767,11317,0.0,0.0,,,5.0,1.0,1.0,0.0
21768,11318,0.0,0.0,,,1.0,0.0,1.0,0.0
21769,11320,0.0,0.0,,,1.0,0.0,0.0,0.0
21770,11331,0.0,0.0,,,6.0,1.0,2.0,0.0
21771,11337,0.0,0.0,,,1.0,0.0,0.0,0.0
21772,11343,0.0,0.0,,,6.0,0.0,0.0,0.0
21773,11344,0.0,0.0,,,10.0,0.0,1.0,0.0
21774,11347,0.0,0.0,,,1.0,0.0,0.0,0.0
21775,11355,0.0,0.0,,,8.0,1.0,1.0,0.0
21776,11360,0.0,0.0,,,4.0,0.0,0.0,0.0
21777,11363,0.0,0.0,,,1.0,1.0,0.0,0.0
21778,11364,0.0,0.0,,,1.0,0.0,0.0,0.0
21779,11365,0.0,0.0,,,2.0,0.0,0.0,0.0
21780,11370,0.0,0.0,,,3.0,0.0,1.0,0.0
21781,11375,0.0,0.0,,,5.0,1.0,1.0,0.0
21782,11379,0.0,0.0,,,1.0,0.0,0.0,0.0
21783,11383,0.0,0.0,,,10191.0,0.0,2.0,0.0
21784,11387,0.0,0.0,,,1.0,0.0,1.0,0.0
21785,11389,0.0,0.0,,,2.0,1.0,1.0,0.0
21786,11390,0.0,0.0,,,1.0,0.0,0.0,0.0
21787,11392,0.0,0.0,,,2.0,0.0,0.0,0.0
21788,11400,0.0,0.0,,,1.0,0.0,0.0,0.0
21789,11415,0.0,0.0,,,1.0,0.0,1.0,0.0
21790,11418,0.0,0.0,,,3.0,0.0,0.0,0.0
21791,11429,0.0,0.0,,,1.0,1.0,1.0,0.0
21792,11433,0.0,0.0,,,1.0,1.0,0.0,0.0
21793,11438,0.0,0.0,,,1.0,0.0,0.0,0.0
21794,11441,0.0,0.0,,,1.0,0.0,0.0,0.0
21795,11447,0.0,0.0,,,1.0,0.0,0.0,0.0
21796,11448,0.0,0.0,,,2.0,1.0,0.0,0.0
21797,11453,0.0,0.0,,,1.0,0.0,1.0,0.0
21798,11458,0.0,0.0,,,1.0,1.0,0.0,0.0
21799,11468,0.0,0.0,,,1.0,1.0,1.0,0.0
21800,11478,0.0,0.0,,,2.0,1.0,1.0,0.0
21801,11483,0.0,0.0,,,1.0,0.0,0.0,0.0
21802,11485,0.0,0.0,,,1.0,0.0,1.0,0.0
21803,11492,0.0,0.0,,,9.0,0.0,1.0,0.0
21804,11493,0.0,0.0,,,4.0,1.0,1.0,0.0
21805,11495,0.0,0.0,,,1.0,0.0,0.0,0.0
21806,11498,0.0,0.0,,,9.0,1.0,2.0,0.0
21807,11499,0.0,0.0,,,3.0,1.0,0.0,0.0
21808,11504,0.0,0.0,,,1.0,1.0,0.0,0.0
21809,11509,0.0,0.0,,,2.0,0.0,0.0,0.0
21810,11510,0.0,0.0,,,2.0,0.0,0.0,0.0
21811,11512,0.0,0.0,,,2.0,0.0,1.0,0.0
21812,11513,0.0,0.0,,,3.0,1.0,1.0,0.0
21813,11518,0.0,0.0,,,1.0,0.0,0.0,0.0
21814,11522,0.0,0.0,,,1.0,0.0,0.0,0.0
21815,11528,0.0,0.0,,,2.0,0.0,1.0,0.0
21816,11538,0.0,0.0,,,1.0,0.0,0.0,0.0
21817,11544,0.0,0.0,,,1.0,1.0,1.0,0.0
21818,11548,0.0,0.0,,,6.0,1.0,1.0,0.0
21819,11550,0.0,0.0,,,1.0,0.0,0.0,0.0
21820,11560,0.0,0.0,,,11.0,1.0,2.0,0.0
21821,11562,0.0,0.0,,,1.0,0.0,0.0,0.0
21822,11568,0.0,0.0,,,4.0,0.0,1.0,0.0
21823,11571,0.0,0.0,,,1.0,0.0,0.0,0.0
21824,11572,0.0,0.0,,,3.0,0.0,0.0,0.0
21825,11574,0.0,0.0,,,2.0,1.0,1.0,0.0
21826,11581,0.0,0.0,,,1.0,1.0,0.0,0.0
21827,11582,0.0,0.0,,,2.0,0.0,1.0,0.0
21828,11583,0.0,0.0,,,1.0,0.0,0.0,0.0
21829,11584,0.0,0.0,,,3.0,0.0,0.0,0.0
21830,11594,0.0,0.0,,,1.0,0.0,0.0,0.0
21831,11596,0.0,0.0,,,1.0,0.0,0.0,0.0
21832,11598,0.0,0.0,,,77.0,0.0,2.0,0.0
21833,11605,0.0,0.0,,,1.0,1.0,0.0,0.0
21834,11617,0.0,0.0,,,1.0,0.0,1.0,0.0
21835,11619,0.0,0.0,,,1.0,0.0,0.0,0.0
21836,11622,0.0,0.0,,,1.0,0.0,1.0,0.0
21837,11624,0.0,0.0,,,1.0,0.0,0.0,0.0
21838,11626,0.0,0.0,,,5.0,1.0,2.0,0.0
21839,11630,0.0,0.0,,,44.0,0.0,2.0,0.0
21840,11631,0.0,0.0,,,1.0,1.0,1.0,0.0
21841,11633,0.0,0.0,,,3.0,1.0,1.0,0.0
21842,11641,0.0,0.0,,,14.0,0.0,2.0,0.0
21843,11643,0.0,0.0,,,3.0,0.0,0.0,0.0
21844,11644,0.0,0.0,,,3.0,1.0,1.0,0.0
21845,11647,0.0,0.0,,,3.0,0.0,0.0,0.0
21846,11657,0.0,0.0,,,1.0,0.0,0.0,0.0
21847,11660,0.0,0.0,,,2.0,0.0,2.0,0.0
21848,11665,0.0,0.0,,,2.0,0.0,0.0,0.0
21849,11666,0.0,0.0,,,3.0,0.0,1.0,0.0
21850,11669,0.0,0.0,,,16.0,0.0,1.0,0.0
21851,11682,0.0,0.0,,,5.0,1.0,1.0,0.0
21852,11685,0.0,0.0,,,3.0,0.0,0.0,0.0
21853,11686,0.0,0.0,,,9.0,0.0,1.0,0.0
21854,11691,0.0,0.0,,,2.0,0.0,0.0,0.0
21855,11696,0.0,0.0,,,1.0,0.0,0.0,0.0
21856,11700,0.0,0.0,,,1.0,0.0,0.0,0.0
21857,11701,0.0,0.0,,,41.0,0.0,3.0,0.0
21858,11707,0.0,0.0,,,1.0,0.0,1.0,0.0
21859,11723,0.0,0.0,,,1.0,0.0,0.0,0.0
21860,11724,0.0,0.0,,,34.0,0.0,1.0,0.0
21861,11727,0.0,0.0,,,1.0,0.0,0.0,0.0
21862,11734,0.0,0.0,,,1.0,0.0,1.0,0.0
21863,11736,0.0,0.0,,,1.0,1.0,1.0,0.0
21864,11738,0.0,0.0,,,40.0,0.0,2.0,0.0
21865,11740,0.0,0.0,,,4.0,1.0,1.0,0.0
21866,11741,0.0,0.0,,,2.0,1.0,1.0,0.0
21867,11747,0.0,0.0,,,3.0,0.0,1.0,0.0
21868,11748,0.0,0.0,,,1.0,0.0,0.0,0.0
21869,11751,0.0,0.0,,,9.0,1.0,7.0,0.0
21870,11753,0.0,0.0,,,3.0,0.0,0.0,0.0
21871,11754,0.0,0.0,,,4.0,1.0,1.0,0.0
21872,11755,0.0,0.0,,,2.0,0.0,1.0,0.0
21873,11757,0.0,0.0,,,3.0,1.0,1.0,0.0
21874,11758,0.0,0.0,,,3.0,0.0,0.0,0.0
21875,11759,0.0,0.0,,,1.0,0.0,1.0,0.0
21876,11766,0.0,0.0,,,1.0,0.0,0.0,0.0
21877,11767,0.0,0.0,,,2.0,1.0,1.0,0.0
21878,11775,0.0,0.0,,,3.0,1.0,1.0,0.0
21879,11776,0.0,0.0,,,1.0,0.0,0.0,0.0
21880,11780,0.0,0.0,,,43.0,0.0,1.0,0.0
21881,11795,0.0,0.0,,,6.0,0.0,1.0,0.0
21882,11796,0.0,0.0,,,1.0,1.0,0.0,0.0
21883,11799,0.0,0.0,,,3.0,0.0,0.0,0.0
21884,11804,0.0,0.0,,,1.0,0.0,0.0,0.0
21885,11808,0.0,0.0,,,1.0,0.0,0.0,0.0
21886,11809,0.0,0.0,,,1.0,0.0,0.0,0.0
21887,11817,0.0,0.0,,,5.0,0.0,0.0,0.0
21888,11818,0.0,0.0,,,2.0,0.0,0.0,0.0
21889,11822,0.0,0.0,,,13.0,0.0,0.0,0.0
21890,11823,0.0,0.0,,,2.0,0.0,1.0,0.0
21891,11837,0.0,0.0,,,8.0,1.0,1.0,0.0
21892,11841,0.0,0.0,,,2.0,0.0,1.0,0.0
21893,11848,0.0,0.0,,,1.0,0.0,1.0,0.0
21894,11858,0.0,0.0,,,6.0,0.0,1.0,0.0
21895,11869,0.0,0.0,,,1.0,0.0,0.0,0.0
21896,11872,0.0,0.0,,,1.0,0.0,0.0,0.0
21897,11883,0.0,0.0,,,1.0,0.0,0.0,0.0
21898,11884,0.0,0.0,,,2.0,0.0,0.0,0.0
21899,11889,0.0,0.0,,,6.0,1.0,1.0,0.0
21900,11898,0.0,0.0,,,1.0,0.0,0.0,0.0
21901,11901,0.0,0.0,,,1.0,0.0,1.0,0.0
21902,11907,0.0,0.0,,,1.0,0.0,0.0,0.0
21903,11924,0.0,0.0,,,1.0,0.0,1.0,0.0
21904,11949,0.0,0.0,,,7.0,0.0,0.0,0.0
21905,11950,0.0,0.0,,,2.0,0.0,0.0,0.0
21906,11952,0.0,0.0,,,5.0,1.0,1.0,0.0
21907,11956,0.0,0.0,,,1.0,0.0,0.0,0.0
21908,11959,0.0,0.0,,,2.0,0.0,1.0,0.0
21909,11961,0.0,0.0,,,2.0,0.0,1.0,0.0
21910,11971,0.0,0.0,,,1.0,1.0,0.0,0.0
21911,11979,0.0,0.0,,,5.0,0.0,2.0,0.0
21912,11980,0.0,0.0,,,2.0,0.0,1.0,0.0
21913,11988,0.0,0.0,,,5.0,0.0,1.0,0.0
21914,11992,0.0,0.0,,,8.0,1.0,1.0,0.0
21915,11996,0.0,0.0,,,6.0,1.0,0.0,0.0
21916,12007,0.0,0.0,,,1.0,0.0,0.0,0.0
21917,12008,0.0,0.0,,,1.0,1.0,0.0,0.0
